MsgID.LOCAL_VELOCITY,3080.9350000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956790,37.7932704,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3081.1850000,-0.0411403,0.3892346,-0.0825000
MsgID.LOCAL_VELOCITY,3081.1850000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956787,37.7932689,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3081.4360000,-0.1598579,0.4387912,-0.0825000
MsgID.LOCAL_VELOCITY,3081.4360000,-0.0000039,-0.0000003,-0.0000154
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956778,37.7932691,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3081.6860000,-0.0147011,0.5114757,-0.0825000
MsgID.LOCAL_VELOCITY,3081.6860000,-0.0000048,0.0000083,0.0000075
MsgID.GLOBAL_POSITION,0.0000000,-122.3956774,37.7932701,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0900000
MsgID.LOCAL_POSITION,3081.9360000,-0.0301390,0.5168360,-0.1640759
MsgID.LOCAL_VELOCITY,3081.9360000,-0.0017483,0.0006693,-1.1988304
MsgID.GLOBAL_POSITION,0.0000000,-122.3956774,37.7932699,0.4040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.4000000
MsgID.LOCAL_POSITION,3082.1860000,-0.0044889,0.5170430,-0.8512427
MsgID.LOCAL_VELOCITY,3082.1860000,0.0017352,-0.0028000,-3.5882328
MsgID.GLOBAL_POSITION,0.0000000,-122.3956774,37.7932694,1.3890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-4.3000000
MsgID.LOCAL_POSITION,3082.4370000,-0.1524849,0.5170430,-1.9189806
MsgID.LOCAL_VELOCITY,3082.4370000,0.0015556,-0.0051682,-4.5519171
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956775,37.7932685,2.4460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-4.6600000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3082.6870000,-0.0740534,0.4517573,-3.0268643
MsgID.LOCAL_VELOCITY,3082.6870000,0.0134368,-0.0003428,-4.7422442
MsgID.GLOBAL_POSITION,0.0000000,-122.3956788,37.7932704,3.4780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-4.7300000
MsgID.LOCAL_POSITION,3082.9370000,0.1031499,0.3646995,-3.9598751
MsgID.LOCAL_VELOCITY,3082.9370000,0.0229125,0.0071639,-4.8161335
MsgID.GLOBAL_POSITION,0.0000000,-122.3956784,37.7932703,4.7010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-4.8300000
MsgID.LOCAL_POSITION,3083.1870000,-0.1219906,0.5433166,-5.5118384
MsgID.LOCAL_VELOCITY,3083.1870000,-0.0082245,0.0145486,-4.8571939
MsgID.GLOBAL_POSITION,0.0000000,-122.3956768,37.7932687,5.9060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-4.8200000
MsgID.LOCAL_POSITION,3083.4370000,-0.0527882,0.5762854,-6.5587454
MsgID.LOCAL_VELOCITY,3083.4370000,-0.0039420,0.0053350,-4.8230872
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956770,37.7932708,7.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-4.7500000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3083.6880000,0.1248808,0.4843846,-7.7561355
MsgID.LOCAL_VELOCITY,3083.6880000,0.0159569,-0.0044154,-4.8578115
MsgID.GLOBAL_POSITION,0.0000000,-122.3956786,37.7932707,8.3040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-4.7800000
MsgID.LOCAL_POSITION,3083.9380000,-0.0241436,0.3491464,-8.9299297
MsgID.LOCAL_VELOCITY,3083.9380000,-0.0000790,0.0028664,-4.5409279
MsgID.GLOBAL_POSITION,0.0000000,-122.3956795,37.7932694,9.3690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-3.3100000
MsgID.LOCAL_POSITION,3084.1880000,-0.0600707,0.3519403,-9.7129583
MsgID.LOCAL_VELOCITY,3084.1880000,-0.0001011,0.0027147,-1.8821379
MsgID.GLOBAL_POSITION,0.0000000,-122.3956781,37.7932700,9.8580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.5600000
MsgID.LOCAL_POSITION,3084.4380000,0.0174619,0.6176568,-9.8140879
MsgID.LOCAL_VELOCITY,3084.4380000,0.0812364,0.0009023,0.7962286
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956760,37.7932699,9.6660000
MsgID.LOCAL_VELOCITY,0.0000000,0.3600000,0.0000000,1.3800000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3084.6880000,-0.0420522,0.5530127,-9.4679365
MsgID.LOCAL_VELOCITY,3084.6880000,0.7654845,-0.0166428,1.7076120
MsgID.GLOBAL_POSITION,0.0000000,-122.3956784,37.7932707,9.2450000
MsgID.LOCAL_VELOCITY,0.0000000,1.2400000,-0.0200000,1.8300000
MsgID.LOCAL_POSITION,3084.9390000,0.2970265,0.3764134,-9.0269861
MsgID.LOCAL_VELOCITY,3084.9390000,1.7414192,-0.0326128,1.8844148
MsgID.GLOBAL_POSITION,0.0000000,-122.3956786,37.7932756,8.7750000
MsgID.LOCAL_VELOCITY,0.0000000,2.2700000,-0.0300000,1.9400000
MsgID.LOCAL_POSITION,3085.1890000,0.9081417,0.4799350,-8.5191488
MsgID.LOCAL_VELOCITY,3085.1890000,2.8773139,-0.0403975,1.8915550
MsgID.GLOBAL_POSITION,0.0000000,-122.3956776,37.7932809,8.2790000
MsgID.LOCAL_VELOCITY,0.0000000,3.4000000,-0.0400000,1.8900000
MsgID.LOCAL_POSITION,3085.4390000,1.8528769,0.4976818,-7.9523110
MsgID.LOCAL_VELOCITY,3085.4390000,4.0858212,-0.0623749,1.9192727
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956775,37.7932906,7.7910000
MsgID.LOCAL_VELOCITY,0.0000000,4.4100000,-0.0700000,1.9200000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3085.6890000,3.0329196,0.5183158,-7.5266714
MsgID.LOCAL_VELOCITY,3085.6890000,4.9340005,-0.0817897,1.9598535
MsgID.GLOBAL_POSITION,0.0000000,-122.3956782,37.7933054,7.2210000
MsgID.LOCAL_VELOCITY,0.0000000,5.5200000,-0.0900000,1.9800000
MsgID.LOCAL_POSITION,3085.9390000,4.4283757,0.4107688,-7.0569415
MsgID.LOCAL_VELOCITY,3085.9390000,5.8434558,-0.1006966,1.9920053
MsgID.GLOBAL_POSITION,0.0000000,-122.3956788,37.7933162,6.8410000
MsgID.LOCAL_VELOCITY,0.0000000,6.2600000,-0.1000000,1.9700000
MsgID.LOCAL_POSITION,3086.1890000,5.7573266,0.4043427,-6.6555643
MsgID.LOCAL_VELOCITY,3086.1890000,6.5992923,-0.1136506,2.0003462
MsgID.GLOBAL_POSITION,0.0000000,-122.3956786,37.7933294,6.4010000
MsgID.LOCAL_VELOCITY,0.0000000,7.0300000,-0.1100000,2.0400000
MsgID.LOCAL_POSITION,3086.4390000,7.9499874,0.3850850,-6.0327253
MsgID.LOCAL_VELOCITY,3086.4390000,7.6827450,-0.1304465,2.0326734
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956791,37.7933489,5.8440000
MsgID.LOCAL_VELOCITY,0.0000000,7.9900000,-0.1300000,2.0100000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3086.6900000,9.8771639,0.2951608,-5.6027064
MsgID.LOCAL_VELOCITY,3086.6900000,8.3323956,-0.1448435,1.9967840
MsgID.GLOBAL_POSITION,0.0000000,-122.3956808,37.7933671,5.4050000
MsgID.LOCAL_VELOCITY,0.0000000,8.5000000,-0.1400000,1.9900000
MsgID.LOCAL_POSITION,3086.9400000,11.7090664,0.1945780,-5.1978035
MsgID.LOCAL_VELOCITY,3086.9400000,8.6073875,-0.1403705,2.0122645
MsgID.GLOBAL_POSITION,0.0000000,-122.3956802,37.7933848,4.9560000
MsgID.LOCAL_VELOCITY,0.0000000,8.6600000,-0.1200000,2.0300000
MsgID.LOCAL_POSITION,3087.1900000,13.8679352,0.3801697,-4.6972623
MsgID.LOCAL_VELOCITY,3087.1900000,8.6976318,-0.1230390,2.0763431
MsgID.GLOBAL_POSITION,0.0000000,-122.3956787,37.7934049,4.4510000
MsgID.LOCAL_VELOCITY,0.0000000,8.7500000,-0.1300000,1.9700000
MsgID.LOCAL_POSITION,3087.4400000,16.1681442,0.2991447,-4.1998696
MsgID.LOCAL_VELOCITY,3087.4400000,8.7947464,-0.1600133,1.9615006
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956807,37.7934255,3.9570000
MsgID.LOCAL_VELOCITY,0.0000000,8.8100000,-0.1700000,1.9500000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3087.6900000,18.7458935,0.2838711,-3.6220126
MsgID.LOCAL_VELOCITY,3087.6900000,8.8212433,-0.1730739,1.9677196
MsgID.GLOBAL_POSITION,0.0000000,-122.3956795,37.7934490,3.3550000
MsgID.LOCAL_VELOCITY,0.0000000,8.8100000,-0.1700000,1.9800000
MsgID.LOCAL_POSITION,3087.9400000,20.4675388,0.3134664,-3.2086413
MsgID.LOCAL_VELOCITY,3087.9400000,8.8100815,-0.1878966,2.0306182
MsgID.GLOBAL_POSITION,0.0000000,-122.3956808,37.7934641,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,8.9200000,-0.2200000,1.5800000
MsgID.LOCAL_POSITION,3088.1900000,22.4809589,0.1599432,-2.7966082
MsgID.LOCAL_VELOCITY,3088.1900000,9.1311407,-0.2543867,0.6986622
MsgID.GLOBAL_POSITION,0.0000000,-122.3956815,37.7934838,2.7800000
MsgID.LOCAL_VELOCITY,0.0000000,9.3700000,-0.2400000,-0.6000000
MsgID.LOCAL_POSITION,3088.4410000,24.7160797,0.1780833,-2.8628404
MsgID.LOCAL_VELOCITY,3088.4410000,9.4145918,-0.2301486,-1.2374130
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956810,37.7935051,3.0320000
MsgID.LOCAL_VELOCITY,0.0000000,9.2500000,-0.2300000,-1.1600000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3088.6910000,27.4823627,0.1429828,-3.1131518
MsgID.LOCAL_VELOCITY,3088.6910000,8.9096584,-0.2338197,0.0780554
MsgID.GLOBAL_POSITION,0.0000000,-122.3956834,37.7935288,3.0250000
MsgID.LOCAL_VELOCITY,0.0000000,7.9800000,-0.2300000,0.6400000
MsgID.LOCAL_POSITION,3088.9410000,29.2539310,-0.0778543,-2.9819291
MsgID.LOCAL_VELOCITY,3088.9410000,7.2710161,-0.2228585,0.5140323
MsgID.GLOBAL_POSITION,0.0000000,-122.3956848,37.7935418,2.9460000
MsgID.LOCAL_VELOCITY,0.0000000,5.7900000,-0.1000000,-0.0400000
MsgID.LOCAL_POSITION,3089.1910000,30.9710693,-0.0859464,-2.9744115
MsgID.LOCAL_VELOCITY,3089.1910000,5.0640044,0.4869533,-0.2617280
MsgID.GLOBAL_POSITION,0.0000000,-122.3956833,37.7935539,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,4.7600000,0.8900000,-0.1500000
MsgID.LOCAL_POSITION,3089.4420000,32.1157265,0.1506196,-3.0138149
MsgID.LOCAL_VELOCITY,3089.4420000,4.3727531,1.4111711,-0.0340240
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956791,37.7935630,3.0180000
MsgID.LOCAL_VELOCITY,0.0000000,3.9300000,1.9000000,0.0600000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3089.6920000,33.0235214,0.6895444,-3.0177894
MsgID.LOCAL_VELOCITY,3089.6920000,3.4057350,2.5133436,0.0775144
MsgID.GLOBAL_POSITION,0.0000000,-122.3956711,37.7935719,3.0140000
MsgID.LOCAL_VELOCITY,0.0000000,2.9500000,3.0200000,0.1700000
MsgID.LOCAL_POSITION,3089.9420000,33.9753685,1.5185449,-3.0067835
MsgID.LOCAL_VELOCITY,3089.9420000,2.5128357,3.5417540,0.1501561
MsgID.GLOBAL_POSITION,0.0000000,-122.3956627,37.7935775,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,2.2400000,3.8600000,0.1100000
MsgID.LOCAL_POSITION,3090.1930000,34.3205795,2.3052425,-3.0065365
MsgID.LOCAL_VELOCITY,3090.1930000,1.8729470,4.2868156,0.1101592
MsgID.GLOBAL_POSITION,0.0000000,-122.3956478,37.7935814,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,1.3100000,4.9100000,0.1100000
MsgID.LOCAL_POSITION,3090.4430000,34.8054085,3.6826777,-3.0158889
MsgID.LOCAL_VELOCITY,3090.4430000,1.0172253,5.2489772,0.1635441
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956335,37.7935855,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.6200000,5.7000000,0.1600000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3090.6930000,35.1113243,5.0416932,-3.0079260
MsgID.LOCAL_VELOCITY,3090.6930000,0.3449842,6.0214372,0.1508451
MsgID.GLOBAL_POSITION,0.0000000,-122.3956176,37.7935857,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,6.3600000,0.1400000
MsgID.LOCAL_POSITION,3090.9430000,34.9964333,6.5235190,-3.0067160
MsgID.LOCAL_VELOCITY,3090.9430000,-0.2317296,6.6840410,0.0729020
MsgID.GLOBAL_POSITION,0.0000000,-122.3955983,37.7935847,3.0140000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6000000,7.1100000,0.0600000
MsgID.LOCAL_POSITION,3091.1930000,34.9496346,8.3516417,-3.0104048
MsgID.LOCAL_VELOCITY,3091.1930000,-0.8661936,7.4315157,0.1442861
MsgID.GLOBAL_POSITION,0.0000000,-122.3955782,37.7935835,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1700000,7.8000000,0.1600000
MsgID.LOCAL_POSITION,3091.4440000,34.6367874,10.1693325,-2.9846723
MsgID.LOCAL_VELOCITY,3091.4440000,-1.4155172,8.0825996,0.1186122
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3955558,37.7935792,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6600000,8.3500000,0.0400000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3091.6940000,34.1228409,12.3581457,-2.9793105
MsgID.LOCAL_VELOCITY,3091.6940000,-1.7969331,8.4863377,-0.0193528
MsgID.GLOBAL_POSITION,0.0000000,-122.3955283,37.7935744,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8800000,8.5700000,-0.0400000
MsgID.LOCAL_POSITION,3091.9440000,33.5764275,14.7778435,-2.9962678
MsgID.LOCAL_VELOCITY,3091.9440000,-1.9167832,8.6081772,-0.0566844
MsgID.GLOBAL_POSITION,0.0000000,-122.3955046,37.7935702,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9400000,8.6100000,-0.0200000
MsgID.LOCAL_POSITION,3092.1940000,33.2039528,16.7574196,-3.0017014
MsgID.LOCAL_VELOCITY,3092.1940000,-1.9655443,8.6137209,0.0348341
MsgID.GLOBAL_POSITION,0.0000000,-122.3954821,37.7935672,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9900000,8.6200000,0.0000000
MsgID.LOCAL_POSITION,3092.4450000,32.8175697,18.7243290,-2.9974756
MsgID.LOCAL_VELOCITY,3092.4450000,-2.0263367,8.6347628,-0.0244483
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3954623,37.7935631,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0500000,8.6200000,0.0200000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3092.6950000,32.2374458,20.7586250,-2.9931636
MsgID.LOCAL_VELOCITY,3092.6950000,-2.0808604,8.6250277,0.0059813
MsgID.GLOBAL_POSITION,0.0000000,-122.3954349,37.7935572,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0900000,8.6300000,-0.0200000
MsgID.LOCAL_POSITION,3092.9450000,31.6762466,22.9879398,-2.9961388
MsgID.LOCAL_VELOCITY,3092.9450000,-2.0917103,8.6486940,-0.0783129
MsgID.GLOBAL_POSITION,0.0000000,-122.3954087,37.7935520,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0700000,8.6500000,-0.0800000
MsgID.LOCAL_POSITION,3093.1950000,31.0765915,25.3470402,-3.0031207
MsgID.LOCAL_VELOCITY,3093.1950000,-2.0626557,8.6203623,0.0574825
MsgID.GLOBAL_POSITION,0.0000000,-122.3953864,37.7935470,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0400000,8.5800000,0.0600000
MsgID.LOCAL_POSITION,3093.4450000,30.4807663,27.4914188,-2.9773386
MsgID.LOCAL_VELOCITY,3093.4450000,-1.9735850,8.2725468,0.0312160
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3953600,37.7935422,2.9650000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6900000,7.3000000,-0.1000000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3093.6950000,30.1172009,29.6512356,-2.9750969
MsgID.LOCAL_VELOCITY,3093.6950000,-1.3803247,6.2780609,-0.2151635
MsgID.GLOBAL_POSITION,0.0000000,-122.3953417,37.7935400,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2100000,5.4100000,-0.2000000
MsgID.LOCAL_POSITION,3093.9450000,29.8188934,30.8890877,-2.9892080
MsgID.LOCAL_VELOCITY,3093.9450000,-1.3782405,4.9352756,-0.1159435
MsgID.GLOBAL_POSITION,0.0000000,-122.3953288,37.7935358,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9200000,4.4100000,-0.0700000
MsgID.LOCAL_POSITION,3094.1950000,29.2715740,31.9318771,-2.9713078
MsgID.LOCAL_VELOCITY,3094.1950000,-2.4649370,3.9961171,-0.1735343
MsgID.GLOBAL_POSITION,0.0000000,-122.3953180,37.7935294,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0900000,3.4100000,-0.2000000
MsgID.LOCAL_POSITION,3094.4460000,28.4044876,32.7696724,-2.9726784
MsgID.LOCAL_VELOCITY,3094.4460000,-3.5298004,2.9654007,-0.2571048
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3953112,37.7935214,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-3.9500000,2.4900000,-0.2000000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3094.6960000,27.5682125,33.3195038,-2.9837353
MsgID.LOCAL_VELOCITY,3094.6960000,-4.2900877,2.1601236,-0.1853568
MsgID.GLOBAL_POSITION,0.0000000,-122.3953049,37.7935142,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-4.7000000,1.7500000,-0.2000000
MsgID.LOCAL_POSITION,3094.9460000,26.5704060,33.9290466,-2.9886136
MsgID.LOCAL_VELOCITY,3094.9460000,-5.0322156,1.4130653,-0.0544999
MsgID.GLOBAL_POSITION,0.0000000,-122.3952989,37.7935012,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-5.5400000,0.9200000,-0.1100000
MsgID.LOCAL_POSITION,3095.1960000,24.9402313,34.2672997,-2.9905171
MsgID.LOCAL_VELOCITY,3095.1960000,-5.8919363,0.5715780,-0.0748656
MsgID.GLOBAL_POSITION,0.0000000,-122.3952972,37.7934892,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2000000,0.2600000,-0.0600000
MsgID.LOCAL_POSITION,3095.4460000,23.7067604,34.3201790,-2.9995706
MsgID.LOCAL_VELOCITY,3095.4460000,-6.5692205,-0.0654798,-0.0925551
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3952978,37.7934762,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-6.9300000,-0.3900000,-0.0500000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3095.6960000,22.3605995,34.1790733,-3.0140090
MsgID.LOCAL_VELOCITY,3095.6960000,-7.1318307,-0.5689830,0.0115709
MsgID.GLOBAL_POSITION,0.0000000,-122.3953019,37.7934584,3.0220000
MsgID.LOCAL_VELOCITY,0.0000000,-7.6200000,-0.9400000,0.0300000
MsgID.LOCAL_POSITION,3095.9470000,19.6272678,33.6900482,-3.0133705
MsgID.LOCAL_VELOCITY,3095.9470000,-7.9668365,-1.1856693,0.2084536
MsgID.GLOBAL_POSITION,0.0000000,-122.3953048,37.7934367,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-8.2900000,-1.3700000,0.1500000
MsgID.LOCAL_POSITION,3096.1970000,17.6868000,33.6110725,-3.0004933
MsgID.LOCAL_VELOCITY,3096.1970000,-8.4735155,-1.4731089,0.0895809
MsgID.GLOBAL_POSITION,0.0000000,-122.3953072,37.7934190,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-8.5900000,-1.5700000,0.0500000
MsgID.LOCAL_POSITION,3096.4470000,15.6142988,33.1456375,-3.0152779
MsgID.LOCAL_VELOCITY,3096.4470000,-8.6093674,-1.6389196,0.1064319
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3953128,37.7934044,3.0160000
MsgID.LOCAL_VELOCITY,0.0000000,-8.6200000,-1.6700000,0.0800000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3096.6970000,13.9537268,32.6616821,-3.0186534
MsgID.LOCAL_VELOCITY,3096.6970000,-8.6394501,-1.7009197,0.0849254
MsgID.GLOBAL_POSITION,0.0000000,-122.3953185,37.7933841,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-8.6400000,-1.6900000,0.1600000
MsgID.LOCAL_POSITION,3096.9480000,11.7281199,32.2998123,-3.0010245
MsgID.LOCAL_VELOCITY,3096.9480000,-8.6837759,-1.6896557,0.1279682
MsgID.GLOBAL_POSITION,0.0000000,-122.3953216,37.7933636,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7200000,-1.6900000,0.0300000
MsgID.LOCAL_POSITION,3097.1980000,9.5420752,32.0506096,-2.9915788
MsgID.LOCAL_VELOCITY,3097.1980000,-8.7409735,-1.7063497,-0.0076160
MsgID.GLOBAL_POSITION,0.0000000,-122.3953255,37.7933437,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7100000,-1.7500000,0.0300000
MsgID.LOCAL_POSITION,3097.4480000,7.1418719,31.5201721,-2.9843123
MsgID.LOCAL_VELOCITY,3097.4480000,-8.6930428,-1.7907310,0.0563757
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3953324,37.7933233,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-8.6800000,-1.8200000,0.0200000
MsgID.GLOBAL_HOME,0.0000000,-122.3956832,37.7932701,0.0000000
MsgID.LOCAL_POSITION,3097.6980000,4.7822843,30.9203587,-2.9878120
MsgID.LOCAL_VELOCITY,3097.6980000,-8.7245216,-1.8267268,-0.1259250
